OGLE-BLG-RRLYR-00265  16.347 17.744  0.57374583 0.00000173  5000.08062  0.317  0.423 4.757  0.250 3.607
OGLE-BLG-RRLYR-00267  16.086 17.347  0.48975355 0.00000060  5000.24783  0.751  0.505 4.172  0.385 2.369
OGLE-BLG-RRLYR-00268  16.905 17.400  0.47286701 0.00000083  5000.21874  1.420  0.571 4.625  0.410 3.145
OGLE-BLG-RRLYR-00270  16.541 18.291  0.67329888 0.00002088  5000.03822  0.160  0.219 5.284  0.173 4.801
OGLE-BLG-RRLYR-00271  16.262 17.702  0.52849669 0.00000131  5000.19900  0.550  0.513 4.473  0.330 2.890
OGLE-BLG-RRLYR-00272  15.885 17.376  0.58137186 0.00000107  5000.26459  0.614  0.527 4.337  0.352 2.632
OGLE-BLG-RRLYR-00274  16.296 17.836  0.58934420 0.00000336  5000.50232  0.224  0.335 4.919  0.135 4.132
OGLE-BLG-RRLYR-00275  15.810 17.771  0.64630096 0.00000102  5000.33385  0.668  0.512 4.447  0.303 2.724
OGLE-BLG-RRLYR-00276  16.335 17.766  0.55473071 0.00000174  5000.15370  0.583  0.541 4.449  0.339 2.867
OGLE-BLG-RRLYR-00277  15.915 17.359  0.58193695 0.00000057  5000.13852  0.827  0.571 4.524  0.339 2.708
OGLE-BLG-RRLYR-00278  16.010 17.611  0.46086209 0.00000194  5000.25381  0.686  0.474 4.303  0.309 2.285
OGLE-BLG-RRLYR-00279  16.220 17.634  0.47186592 0.00000289  5000.03635  0.438  0.349 4.264  0.151 2.621
OGLE-BLG-RRLYR-00280  16.170 17.743  0.68548497 0.00000477  5000.21973  0.227  0.330 4.974  0.111 3.798
OGLE-BLG-RRLYR-00281  16.624 18.112  0.44260482 0.00000196  5000.18066  0.661  0.470 4.163  0.257 2.169
OGLE-BLG-RRLYR-00283  16.442 17.926  0.40217448 0.00000030  5000.18120  0.848  0.529 4.134  0.391 2.240
OGLE-BLG-RRLYR-00284  15.269 16.848  0.48703451 0.00000063  5000.29947  0.792  0.508 4.131  0.386 2.281
OGLE-BLG-RRLYR-00285  16.694 18.182  0.59208508 0.00000228  5000.26800  0.628  0.511 4.653  0.329 3.208
OGLE-BLG-RRLYR-00287  18.515 19.964  0.51135233 0.00000300  5000.24792  0.669  0.465 4.038  0.319 2.357
OGLE-BLG-RRLYR-00289  16.591 18.048  0.42821096 0.00000262  5000.07743  0.606  0.398 4.296  0.233 2.785
OGLE-BLG-RRLYR-00292  15.032 16.670  0.68791411 0.00000310  5000.55169  0.222  0.432 4.771  0.217 3.444
OGLE-BLG-RRLYR-00293  16.549 17.934  0.42303636 0.00000292  5000.13654  0.423  0.285 4.759  0.117 2.963
OGLE-BLG-RRLYR-00296  15.797 17.358  0.67344638 0.00000142  5000.40098  0.335  0.426 4.846  0.209 3.606
OGLE-BLG-RRLYR-00298  16.233 17.774  0.68536043 0.00000316  5000.41111  0.443  0.458 4.786  0.247 3.375
OGLE-BLG-RRLYR-00299  16.285 17.746  0.60663372 0.00000132  5000.34678  0.475  0.492 4.726  0.308 3.292
OGLE-BLG-RRLYR-00302  16.314 17.646  0.47712911 0.00000318  5000.06987  0.742  0.515 4.181  0.364 2.258
OGLE-BLG-RRLYR-00303  15.568 16.928  0.75637102 0.00000199  5000.23034  0.460  0.443 4.786  0.250 3.517
OGLE-BLG-RRLYR-00305  16.033 17.495  0.55247903 0.00000530  5000.09051  0.635  0.498 4.360  0.288 2.763
