OGLE-BLG-RRLYR-00472  17.221 19.224  0.31838172 0.00000217  5000.10113  0.259  0.087 5.447  0.097 4.951
OGLE-BLG-RRLYR-00475  16.342 17.587  0.32675150 0.00000234  5000.05907  0.290  0.154 5.116  0.103 4.114
OGLE-BLG-RRLYR-00477  16.990    -    0.26182079 0.00000197  5000.05884  0.297  0.134 4.973  0.077 3.542
OGLE-BLG-RRLYR-00478  16.464 18.003  0.30613981 0.00000109  5000.11366  0.261  0.102 5.222  0.086 4.421
OGLE-BLG-RRLYR-00481  16.490 18.481  0.26526170 0.00000116  5000.01829  0.260  0.086 4.046  0.000   -  
OGLE-BLG-RRLYR-00484  16.795 18.634  0.29261779 0.00000099  5000.11550  0.294  0.157 4.867  0.111 3.713
OGLE-BLG-RRLYR-00489  17.024 19.038  0.31393162 0.00000147  5000.05961  0.252  0.110 5.080  0.056 3.985
OGLE-BLG-RRLYR-00490  16.805 18.591  0.25619398 0.00000073  5000.02437  0.293  0.165 4.792  0.058 2.895
OGLE-BLG-RRLYR-00491  16.515 18.459  0.29032138 0.00000126  5000.18939  0.228  0.142 4.495  0.000   -  
OGLE-BLG-RRLYR-00495  17.257 19.176  0.37010753 0.00000199  5000.12101  0.342  0.198 4.584  0.083 2.790
OGLE-BLG-RRLYR-00496  16.656 18.057  0.30694003 0.00000104  5000.26088  0.261  0.134 5.069  0.000   -  
OGLE-BLG-RRLYR-00499  16.094 17.382  0.31188467 0.00000093  5000.11984  0.223  0.090 4.883  0.076 4.374
OGLE-BLG-RRLYR-00505  16.764 18.700  0.46637482 0.00000760  5000.28797  0.279  0.000   -    0.109 0.738
OGLE-BLG-RRLYR-00506  16.384 18.136  0.30499830 0.00000041  5000.16932  0.317  0.168 4.887  0.122 3.562
OGLE-BLG-RRLYR-00507  16.921 18.206  0.29107351 0.00000349  5000.27079  0.318  0.134 4.711  0.160 3.777
OGLE-BLG-RRLYR-00511  16.214 17.676  0.32342135 0.00000091  5000.28706  0.264  0.117 4.983  0.055 4.556
OGLE-BLG-RRLYR-00513  16.098 17.417  0.34069806 0.00000239  5000.16399  0.266  0.087 5.056  0.090 4.897
OGLE-BLG-RRLYR-00524  17.233 19.088  0.33250969 0.00000154  5000.33143  0.363  0.211 4.705  0.070 3.219
OGLE-BLG-RRLYR-00534  17.101 18.901  0.26416394 0.00000111  5000.18407  0.326  0.172 5.150  0.000   -  
OGLE-BLG-RRLYR-00539  16.898    -    0.30769105 0.00000193  5000.06250  0.266  0.089 4.706  0.078 3.998
OGLE-BLG-RRLYR-00549  16.268 17.834  0.26615700 0.00000054  5000.03012  0.340  0.211 5.053  0.000   -  
OGLE-BLG-RRLYR-00553  16.837 18.170  0.26059423 0.00000095  5000.22105  0.270  0.132 4.325  0.000   -  
OGLE-BLG-RRLYR-00561  16.891 18.373  0.29535238 0.00000072  5000.05172  0.253  0.160 4.481  0.056   -  
OGLE-BLG-RRLYR-00563  14.249 15.808  0.34867090 0.00000075  5000.12194  0.252  0.092 4.937  0.068 4.018
OGLE-BLG-RRLYR-00567  16.839 19.387  0.41366841 0.00000344  5000.29047  0.239  0.000   -    0.074 4.309
OGLE-BLG-RRLYR-00568  16.185 17.766  0.26791257 0.00000068  5000.02586  0.295  0.196 4.755  0.055 2.673
OGLE-BLG-RRLYR-00569  16.962 18.835  0.27255402 0.00000131  5000.19974  0.265  0.157 4.580  0.071 2.342
