OGLE-SMC-RRLYR-0729  19.164 19.649  0.3904673 0.0000005   625.66121  0.243  0.227 4.816  0.113 2.801  0.5238455 0.0000014   625.49086  0.151  0.236 3.992  0.000   -  
OGLE-SMC-RRLYR-0737  19.213 19.607  0.3627311 0.0000004   621.49693  0.269  0.181 5.123  0.084 3.855  0.4867520 0.0000019   621.37896  0.098  0.000   -    0.000   -  
OGLE-SMC-RRLYR-0739  19.184 19.659  0.3963348 0.0000017  2200.49762  0.240  0.000   -    0.000   -    0.5309925 0.0000092  2200.20685  0.082  0.000   -    0.000   -  
OGLE-SMC-RRLYR-0753  19.481 19.949  0.3645933 0.0000011  2090.69438  0.281  0.258 5.021  0.000   -    0.4897326 0.0000023  2090.87299  0.225  0.215 4.376  0.000   -  
OGLE-SMC-RRLYR-0756  19.468 20.055  0.3572222 0.0000008   621.66225  0.220  0.148 5.554  0.000   -    0.4801224 0.0000021   621.67335  0.148  0.000   -    0.000   -  
OGLE-SMC-RRLYR-0762  19.137 19.582  0.3705210 0.0000007   625.83957  0.269  0.148 5.355  0.000   -    0.4971427 0.0000037   625.66480  0.081  0.000   -    0.000   -  
OGLE-SMC-RRLYR-0766  19.031 19.555  0.3723178 0.0000006  2090.88351  0.265  0.168 4.948  0.114 4.036  0.4992397 0.0000035  2090.89748  0.110  0.000   -    0.000   -  
OGLE-SMC-RRLYR-0768  17.784 18.739  0.3842495 0.0000007   625.73482  0.055  0.256 4.862  0.134 2.581  0.5155449 0.0000025   625.68541  0.031  0.000   -    0.000   -  
OGLE-SMC-RRLYR-0777  19.168 19.661  0.3749648 0.0000008  2090.58793  0.274  0.257 4.809  0.000   -    0.5028900 0.0000028  2090.88307  0.138  0.000   -    0.000   -  
OGLE-SMC-RRLYR-0780  19.595 20.156  0.3558328 0.0000006   625.74012  0.256  0.210 4.813  0.000   -    0.4781767 0.0000011   625.49683  0.257  0.321 4.379  0.000   -  
OGLE-SMC-RRLYR-0830  19.317 19.881  0.3603442 0.0000006   622.74950  0.233  0.174 5.202  0.000   -    0.4839961 0.0000016   622.69486  0.176  0.000   -    0.000   -  
OGLE-SMC-RRLYR-0838  19.107 19.556  0.3798864 0.0000009  2086.86905  0.254  0.214 5.176  0.000   -    0.5101889 0.0000017  2086.39681  0.248  0.270 4.324  0.000   -  
OGLE-SMC-RRLYR-0846  19.184 19.716  0.3957491 0.0000009  2086.76698  0.277  0.190 5.129  0.000   -    0.5300411 0.0000051  2086.40174  0.088  0.000   -    0.000   -  
OGLE-SMC-RRLYR-0873  19.688 20.551  0.3679017 0.0000010   624.63851  0.197  0.225 5.266  0.000   -    0.4938608 0.0000023   624.57458  0.154  0.000   -    0.000   -  
OGLE-SMC-RRLYR-0916  19.167 19.718  0.4028018 0.0000005   622.59074  0.261  0.295 5.422  0.000   -    0.5406785 0.0000020   622.63321  0.145  0.171 4.725  0.000   -  
OGLE-SMC-RRLYR-0918  19.131 19.658  0.3874697 0.0000008  2086.65150  0.273  0.220 5.265  0.000   -    0.5191347 0.0000045  2086.45708  0.083  0.000   -    0.000   -  
OGLE-SMC-RRLYR-0945  19.076 19.563  0.3644089 0.0000008  2086.76149  0.252  0.167 4.589  0.000   -    0.4891275 0.0000021  2086.89206  0.151  0.205 3.726  0.000   -  
OGLE-SMC-RRLYR-0949  19.282 19.902  0.3745851 0.0000008  2086.64698  0.276  0.239 4.901  0.000   -    0.5024447 0.0000023  2086.63629  0.168  0.000   -    0.000   -  
OGLE-SMC-RRLYR-0956  19.153 19.636  0.3956412 0.0000006   631.88852  0.239  0.165 5.224  0.000   -    0.5307160 0.0000019   631.61784  0.141  0.000   -    0.000   -  
OGLE-SMC-RRLYR-0989  19.363 19.880  0.3613804 0.0000009  2086.67093  0.274  0.131 4.453  0.000   -    0.4850102 0.0000055  2086.58242  0.074  0.000   -    0.000   -  
OGLE-SMC-RRLYR-1002  17.931 18.363  0.3522687 0.0000003  2086.58597  0.240  0.197 5.107  0.078 3.609  0.4734530 0.0000007  2086.73261  0.207  0.209 4.265  0.000   -  
OGLE-SMC-RRLYR-1003  18.934 19.479  0.4236617 0.0000010  2086.79764  0.231  0.166 4.975  0.092 3.714  0.5672730 0.0000066  2086.47320  0.066  0.000   -    0.000   -  
OGLE-SMC-RRLYR-1010  19.282 19.775  0.3668830 0.0000009  2086.54045  0.270  0.201 5.451  0.000   -    0.4927860 0.0000027  2086.63667  0.166  0.000   -    0.000   -  
OGLE-SMC-RRLYR-1028  18.961 19.382  0.4212233 0.0000011  2086.53195  0.234  0.224 4.874  0.111 3.280  0.5643465 0.0000036  2086.62459  0.127  0.000   -    0.000   -  
OGLE-SMC-RRLYR-1031  19.131 19.627  0.4260742 0.0000008   466.35126  0.213  0.159 5.333  0.000   -    0.5710932 0.0000030   466.15607  0.095  0.000   -    0.000   -  
OGLE-SMC-RRLYR-1060  19.265 19.777  0.3636158 0.0000008  2086.55415  0.253  0.218 4.973  0.000   -    0.4886400 0.0000016  2086.66692  0.255  0.235 4.041  0.000   -  
OGLE-SMC-RRLYR-1061  19.134 19.625  0.3824509 0.0000005   466.16769  0.238  0.196 4.765  0.128 2.665  0.5131036 0.0000016   466.10315  0.141  0.183 3.958  0.000   -  
OGLE-SMC-RRLYR-1064  19.324 19.698  0.3649134 0.0000005   466.25461  0.254  0.290 5.143  0.000   -    0.4902683 0.0000009   466.22081  0.250  0.202 4.269  0.000   -  
OGLE-SMC-RRLYR-1072  19.222 19.599  0.3598083 0.0000009  2086.61334  0.256  0.154 5.084  0.000   -    0.4835555 0.0000044  2086.55127  0.084  0.000   -    0.000   -  
OGLE-SMC-RRLYR-1092  19.187 19.608  0.3738579 0.0000005   466.17525  0.239  0.181 5.183  0.000   -    0.5017356 0.0000011   466.15665  0.183  0.205 3.756  0.000   -  
OGLE-SMC-RRLYR-1096  19.577 20.298  0.3816376 0.0000007   466.35086  0.242  0.179 5.380  0.000   -    0.5121562 0.0000019   466.26586  0.172  0.202 3.999  0.000   -  
