,eps,min_samples,purity,n_clusters,n_noise
368,16.983183183183183,4,0.8,1,0
369,16.983183183183183,5,0.8,1,0
370,17.083083083083082,2,0.8,1,0
371,17.083083083083082,3,0.8,1,0
372,17.083083083083082,4,0.8,1,0
373,17.083083083083082,5,0.8,1,0
374,17.18298298298298,2,0.8,1,0
375,17.18298298298298,3,0.8,1,0
376,17.18298298298298,4,0.8,1,0
377,17.18298298298298,5,0.8,1,0
378,17.28288288288288,2,0.8,1,0
379,17.28288288288288,3,0.8,1,0
380,17.28288288288288,4,0.8,1,0
381,17.28288288288288,5,0.8,1,0
382,17.38278278278278,2,0.8,1,0
383,17.38278278278278,3,0.8,1,0
384,17.38278278278278,4,0.8,1,0
385,17.38278278278278,5,0.8,1,0
386,17.48268268268268,2,0.8,1,0
387,17.48268268268268,3,0.8,1,0
388,17.48268268268268,4,0.8,1,0
389,17.48268268268268,5,0.8,1,0
390,17.58258258258258,2,0.8,1,0
391,17.58258258258258,3,0.8,1,0
392,17.58258258258258,4,0.8,1,0
393,17.58258258258258,5,0.8,1,0
394,17.68248248248248,2,0.8,1,0
395,17.68248248248248,3,0.8,1,0
396,17.68248248248248,4,0.8,1,0
397,17.68248248248248,5,0.8,1,0
398,17.78238238238238,2,0.8,1,0
399,17.78238238238238,3,0.8,1,0
400,17.78238238238238,4,0.8,1,0
401,17.78238238238238,5,0.8,1,0
402,17.88228228228228,2,0.8,1,0
403,17.88228228228228,3,0.8,1,0
404,17.88228228228228,4,0.8,1,0
405,17.88228228228228,5,0.8,1,0
406,17.98218218218218,2,0.8,1,0
407,17.98218218218218,3,0.8,1,0
408,17.98218218218218,4,0.8,1,0
409,17.98218218218218,5,0.8,1,0
410,18.08208208208208,2,0.8,1,0
411,18.08208208208208,3,0.8,1,0
412,18.08208208208208,4,0.8,1,0
413,18.08208208208208,5,0.8,1,0
414,18.18198198198198,2,0.8,1,0
415,18.18198198198198,3,0.8,1,0
416,18.18198198198198,4,0.8,1,0
417,18.18198198198198,5,0.8,1,0
418,18.28188188188188,2,0.8,1,0
419,18.28188188188188,3,0.8,1,0
420,18.28188188188188,4,0.8,1,0
421,18.28188188188188,5,0.8,1,0
422,18.38178178178178,2,0.8,1,0
423,18.38178178178178,3,0.8,1,0
424,18.38178178178178,4,0.8,1,0
425,18.38178178178178,5,0.8,1,0
426,18.48168168168168,2,0.8,1,0
427,18.48168168168168,3,0.8,1,0
428,18.48168168168168,4,0.8,1,0
429,18.48168168168168,5,0.8,1,0
430,18.581581581581577,2,0.8,1,0
431,18.581581581581577,3,0.8,1,0
432,18.581581581581577,4,0.8,1,0
433,18.581581581581577,5,0.8,1,0
434,18.68148148148148,2,0.8,1,0
435,18.68148148148148,3,0.8,1,0
436,18.68148148148148,4,0.8,1,0
437,18.68148148148148,5,0.8,1,0
438,18.78138138138138,2,0.8,1,0
439,18.78138138138138,3,0.8,1,0
440,18.78138138138138,4,0.8,1,0
441,18.78138138138138,5,0.8,1,0
442,18.88128128128128,2,0.8,1,0
443,18.88128128128128,3,0.8,1,0
