object_id,region,catalog_type,catalog_period,catalog_epoch,catalog_secondary_period,period_mode,sha256,file,bytes,n_observations,baseline_days,has_errors,eligible,exclusion_reason
OGLE-BLG-RRLYR-06705,BLG,RRc,0.2806446,5000.17438,,first overtone,ff8ba95910317f644966d53c7e4ec93fe04a5724c07fbf7df2e39c6040fc3993,photometry/OGLE-BLG-RRLYR-06705.dat,69504,2896,4424.91075,True,False,Exact duplicate folded phases
OGLE-BLG-RRLYR-06778,BLG,RRc,0.2622044,5000.06953,,first overtone,a05670c2c5045305929153fb175df0ff9f5867847f86c9d88b7f98e941dd7607,photometry/OGLE-BLG-RRLYR-06778.dat,69624,2901,4424.9094000000005,True,False,Exact duplicate folded phases
OGLE-BLG-RRLYR-06823,BLG,RRc,0.28569143,5000.21465,,first overtone,f2b66885973300b6260ca5415b8a070ab2ae689f2007b9ef58cb5d1b17c59f68,photometry/OGLE-BLG-RRLYR-06823.dat,69792,2908,4424.90921,True,False,Exact duplicate folded phases
OGLE-BLG-RRLYR-06867,BLG,RRc,0.27238932,5000.09593,,first overtone,7bd7c536bd5a35d3e208f8904a6fd929f56231e300d7bc5ceabaf2967ae4862a,photometry/OGLE-BLG-RRLYR-06867.dat,27984,1166,4421.94204,True,False,Exact duplicate folded phases
OGLE-BLG-RRLYR-06868,BLG,RRab,0.5067275,5000.39042,,fundamental,ce212cf1ae8d5aab94459a2588c5d17b9c98720b2ed7f4b3653b61e99c5bc750,photometry/OGLE-BLG-RRLYR-06868.dat,33672,1403,2830.1339000000003,True,False,Exact duplicate folded phases
OGLE-BLG-RRLYR-06888,BLG,RRab,0.5786472,5000.19786,,fundamental,7c18376b18fc75d3f210ec327f09c3fd728b66ab2f45eeda02e5bcdd2b26acc3,photometry/OGLE-BLG-RRLYR-06888.dat,67752,2823,4424.91022,True,False,Exact duplicate folded phases
OGLE-BLG-RRLYR-06950,BLG,RRc,0.37502862,5000.34091,,first overtone,864eea915413e3d02fbd473d0fa8eff1b0b5a41078d3f21fbee6a3314bdf1bbd,photometry/OGLE-BLG-RRLYR-06950.dat,69696,2904,4424.91013,True,False,Exact duplicate folded phases
OGLE-BLG-RRLYR-06953,BLG,RRab,0.51151906,5000.05465,,fundamental,9834a585d41b5552c185fdbf8810409118b9894c59221e6cb84a903db9eb8c80,photometry/OGLE-BLG-RRLYR-06953.dat,69816,2909,4424.9091,True,False,Exact duplicate folded phases
OGLE-BLG-RRLYR-07006,BLG,RRab,0.60447086,5000.2872,,fundamental,7da44799d57324eeba460c509775ea5a8aaaf0dd624aaafc35ae76b40e825268,photometry/OGLE-BLG-RRLYR-07006.dat,68952,2873,4424.90958,True,False,Exact duplicate folded phases
OGLE-BLG-RRLYR-07011,BLG,RRab,0.49339762,5000.29128,,fundamental,55dfdb45d908fc94576d5955cf7f3f4ea80709a5b9d1666740410fae9f3f6abc,photometry/OGLE-BLG-RRLYR-07011.dat,69672,2903,4424.91094,True,False,Exact duplicate folded phases
OGLE-BLG-RRLYR-07029,BLG,RRab,0.517694,5000.07533,,fundamental,c4639e736b64abcfdf975d5380901cb5baf51581589d78eadf92d7d6edadd8e4,photometry/OGLE-BLG-RRLYR-07029.dat,27912,1163,4421.9413,True,False,Exact duplicate folded phases
OGLE-BLG-RRLYR-07047,BLG,RRc,0.30496375,5000.26778,,first overtone,522ff4bf555d867b210c576861b91d25598daa790023ab84fb72cc26db3104b3,photometry/OGLE-BLG-RRLYR-07047.dat,68304,2846,4424.9109,True,False,Exact duplicate folded phases
OGLE-BLG-RRLYR-07064,BLG,RRab,0.3559168,5000.09471,,fundamental,07f08fcdc6a745569db598a742c82a4da5e046f519650118214411a77e644bed,photometry/OGLE-BLG-RRLYR-07064.dat,18312,763,2836.0077300000003,True,False,Exact duplicate folded phases
OGLE-BLG-RRLYR-07068,BLG,RRab,0.53070025,5000.14464,,fundamental,c8688b1c2baec9a47983b8be9144a099ad82439b373d4b75b9ed656ae13f87c9,photometry/OGLE-BLG-RRLYR-07068.dat,67440,2810,4424.9101,True,False,Exact duplicate folded phases
OGLE-BLG-RRLYR-07117,BLG,RRc,0.274782,5000.16724,,first overtone,1c2b48e2c6ae1466be4e1d18def1b49d4ee700d35e136f450faa0ad476724be0,photometry/OGLE-BLG-RRLYR-07117.dat,19848,827,2837.9536500000004,True,False,Exact duplicate folded phases
OGLE-BLG-RRLYR-07144,BLG,RRab,0.54654999,5000.02624,,fundamental,1dd10e126191cdba2bd20d9ecb0e1fbc34e043059d8ff518a25f23d1a0946416,photometry/OGLE-BLG-RRLYR-07144.dat,69768,2907,4424.91117,True,False,Exact duplicate folded phases
OGLE-BLG-RRLYR-07169,BLG,RRc,0.2256329,5000.02802,,first overtone,2e7d3c10b509beecf020926ed59fc57718c2c2f94e54718650fd605f51fca925,photometry/OGLE-BLG-RRLYR-07169.dat,69528,2897,4424.90982,True,False,Exact duplicate folded phases
OGLE-BLG-RRLYR-07273,BLG,RRab,0.56189124,5000.42468,,fundamental,fe195ef4eba0dc027c5e556977b04995b1706f535bd438bc58260d8a86156d2c,photometry/OGLE-BLG-RRLYR-07273.dat,18336,764,2836.0077300000003,True,False,Exact duplicate folded phases
OGLE-BLG-RRLYR-07298,BLG,RRab,0.58671312,5000.44036,,fundamental,ff30b96bd9f5c5fa3ca92aac49c097762b1b069ada92a4a8f64520b15fe1422a,photometry/OGLE-BLG-RRLYR-07298.dat,69912,2913,4403.88649,True,False,Exact duplicate folded phases
OGLE-BLG-RRLYR-07338,BLG,RRc,0.2878859,5000.01719,,first overtone,8054ac82a414712186e16fa62634e8601a3605f8183d00ce5e996c8c515d1076,photometry/OGLE-BLG-RRLYR-07338.dat,69840,2910,4403.88663,True,False,Exact duplicate folded phases
OGLE-BLG-RRLYR-07344,BLG,RRab,0.42483475,5000.22873,,fundamental,4b5c1b91cc2237906841e03d1869c60b12e6946198b9cdafdfefa137623a0d97,photometry/OGLE-BLG-RRLYR-07344.dat,15792,658,2837.9695899999997,True,False,Exact duplicate folded phases
OGLE-BLG-RRLYR-07348,BLG,RRab,0.4378621,5000.1282,,fundamental,4815f576b59a05a71ead4833e156a48014db62155ef8a47da902cab2269e1945,photometry/OGLE-BLG-RRLYR-07348.dat,43224,1801,4403.8071,True,False,Exact duplicate folded phases
OGLE-BLG-RRLYR-07375,BLG,RRc,0.32464825,5000.07866,,first overtone,64bec5a98ae67310c28d8d9fb1d4d4d9f2d3487646eb1da3b94ca4b8d9076c62,photometry/OGLE-BLG-RRLYR-07375.dat,70584,2941,4403.88654,True,False,Exact duplicate folded phases
OGLE-BLG-RRLYR-07380,BLG,RRc,0.30624696,5000.27684,,first overtone,bf72f60039ee787cf4c849db61ca2a1e984588c7e6cabbe7cd6bdbd40d7df696,photometry/OGLE-BLG-RRLYR-07380.dat,70272,2928,4403.88752,True,False,Exact duplicate folded phases
OGLE-BLG-RRLYR-07400,BLG,RRab,0.46543942,5000.11135,,fundamental,6a54df2d6c8d16ed099a0fce8e5682466e5f52b50808f5e3d4e7db34cd3d2834,photometry/OGLE-BLG-RRLYR-07400.dat,21000,875,2830.1151000000004,True,False,Exact duplicate folded phases
OGLE-BLG-RRLYR-07411,BLG,RRab,0.570397,5000.53877,,fundamental,e0b892dc90e7b894feb56cf122bbeced8000561898967ed6b18db761b05a92c5,photometry/OGLE-BLG-RRLYR-07411.dat,30048,1252,2830.1151000000004,True,False,Exact duplicate folded phases
OGLE-BLG-RRLYR-07425,BLG,RRc,0.3152,5000.22297,,first overtone,6563bd1ab50fca3df197c9b552f3f7921150c84436e2008cf1ba066492279ccb,photometry/OGLE-BLG-RRLYR-07425.dat,16344,681,2827.0208199999997,True,False,Exact duplicate folded phases
OGLE-BLG-RRLYR-07517,BLG,RRc,0.32565225,5000.04635,,first overtone,b76a4ce5725c5255654306c92e7df9584ca0039866b51d2db2ce718d6247cba3,photometry/OGLE-BLG-RRLYR-07517.dat,70368,2932,4403.88713,True,False,Exact duplicate folded phases
OGLE-BLG-RRLYR-07525,BLG,RRab,0.63677241,5000.50792,,fundamental,fee2541d340ab24336b92bae40383adbd5eaf5f9311704bd8bb494fdf48106e5,photometry/OGLE-BLG-RRLYR-07525.dat,43176,1799,4403.806710000001,True,False,Exact duplicate folded phases
OGLE-BLG-RRLYR-07562,BLG,RRab,0.59540375,5000.05422,,fundamental,500eabb31925484bb0cfff1ecc68ddcd16fc515d207c50bb7ebe30930f6bf653,photometry/OGLE-BLG-RRLYR-07562.dat,70608,2942,4402.99798,True,False,Exact duplicate folded phases
OGLE-BLG-RRLYR-07593,BLG,RRab,0.45081725,5000.28717,,fundamental,c2f348084d8edcb64521868a822780b5111c30b23685cdb433449f822d16664d,photometry/OGLE-BLG-RRLYR-07593.dat,19872,828,2837.9536500000004,True,False,Exact duplicate folded phases
OGLE-BLG-RRLYR-07626,BLG,RRc,0.3017141,5000.27195,,first overtone,bc3e94f7f2713843d7dfb696c811adc6ea465a9cfabb1d97650ee162388a9404,photometry/OGLE-BLG-RRLYR-07626.dat,69744,2906,4403.88688,True,False,Exact duplicate folded phases
OGLE-BLG-RRLYR-07723,BLG,RRc,0.35599964,5000.02115,,first overtone,cd3d0d5ce66b7ced415bc879191cc19a3c1d165079d276320739667e72d3563b,photometry/OGLE-BLG-RRLYR-07723.dat,70608,2942,4402.99797,True,False,Exact duplicate folded phases
OGLE-BLG-RRLYR-07738,BLG,RRab,0.68597984,5000.07225,,fundamental,c81bf44a25867827ee4470ac9405d0941d51eacda64deab6bba120de0a3c1472,photometry/OGLE-BLG-RRLYR-07738.dat,32616,1359,2830.14869,True,False,Exact duplicate folded phases
OGLE-BLG-RRLYR-07761,BLG,RRab,0.5684049,5000.10357,,fundamental,11b29d602c9019254b16bfce4b9b4eab7ec6913839e91d78dea6072a2e583a72,photometry/OGLE-BLG-RRLYR-07761.dat,64464,2686,2848.9216000000006,True,False,Exact duplicate folded phases
OGLE-BLG-RRLYR-07772,BLG,RRc,0.2549746,5000.15225,,first overtone,ad175b623cc770f80040bf3366a48459e76ffda595b7753d80bccc4ef9eb468a,photometry/OGLE-BLG-RRLYR-07772.dat,32784,1366,2830.14869,True,False,Exact duplicate folded phases
OGLE-BLG-RRLYR-07820,BLG,RRab,0.4112975,5000.26452,,fundamental,c2126973200523e4a9fef40dd6e1f0c4a2610755eadcda9b8f85d4ef8c275b09,photometry/OGLE-BLG-RRLYR-07820.dat,32760,1365,2830.14869,True,False,Exact duplicate folded phases
OGLE-BLG-RRLYR-07934,BLG,RRab,0.52972,5000.44397,,fundamental,ac5083b285bbe539b3118286e2d7c7fef49b86276331e8a95d129e973cb0eea2,photometry/OGLE-BLG-RRLYR-07934.dat,39312,1638,4402.93951,True,False,Exact duplicate folded phases
OGLE-BLG-RRLYR-07952,BLG,RRc,0.371294,5000.33635,,first overtone,b03095afdcf0b3e97af42b021bda3eea04dd8289e83539c4a9b476b76334de3a,photometry/OGLE-BLG-RRLYR-07952.dat,32016,1334,2830.0393700000004,True,False,Exact duplicate folded phases
OGLE-BLG-RRLYR-07954,BLG,RRab,0.53407888,5000.00401,,fundamental,4cd42a74130966e73f1d15193f5731198dde5e2a3ac8aa0447ccd8037ab7b109,photometry/OGLE-BLG-RRLYR-07954.dat,31632,1318,2830.0393700000004,True,False,Exact duplicate folded phases
OGLE-BLG-RRLYR-08021,BLG,RRab,0.61239,5000.40523,,fundamental,bc8807cdc5158b988f4606e80c0a1ae865ed18dedd48bd06c777134a5317c2c0,photometry/OGLE-BLG-RRLYR-08021.dat,60576,2524,2883.1686,True,False,Exact duplicate folded phases
OGLE-BLG-RRLYR-08023,BLG,RRc,0.32145714,5000.29759,,first overtone,134194c3553e8ae62c5d58b951ae4a9cdea642c2392b1a1ee575e9fe775e61f2,photometry/OGLE-BLG-RRLYR-08023.dat,60600,2525,2883.1686,True,False,Exact duplicate folded phases
OGLE-BLG-RRLYR-08024,BLG,RRab,0.4577538,5000.13476,,fundamental,99186f4a4416042e770b6e804d735485c5a1fb46d13a45c43834bf4165cc39e6,photometry/OGLE-BLG-RRLYR-08024.dat,33312,1388,2848.9216000000006,True,False,Exact duplicate folded phases
OGLE-BLG-RRLYR-08042,BLG,RRab,0.51827,5000.14901,,fundamental,fcc959438ce31a8bffa0d45376ceb2eb80794039a2acdb2110c44ff00ea2df01,photometry/OGLE-BLG-RRLYR-08042.dat,32808,1367,2830.14869,True,False,Exact duplicate folded phases
OGLE-BLG-RRLYR-08098,BLG,RRab,0.5902772,5000.33628,,fundamental,ce06d48b79e8e47abd53bfa48b488ae38b01d1003c892919daae806a70ce1871,photometry/OGLE-BLG-RRLYR-08098.dat,60768,2532,2883.1686,True,False,Exact duplicate folded phases
OGLE-BLG-RRLYR-08104,BLG,RRab,0.476858,5000.14826,,fundamental,fbca98222dc30ef3c3e6284bd252c70f36e94432bd584102ebf851e28f02f49c,photometry/OGLE-BLG-RRLYR-08104.dat,41016,1709,4421.907380000001,True,False,Exact duplicate folded phases
OGLE-BLG-RRLYR-08107,BLG,RRc,0.3653484,5000.20946,,first overtone,14b31a282f22ed60958e266e203b2f310680bb8ed702774a43766190daed7bf7,photometry/OGLE-BLG-RRLYR-08107.dat,43392,1808,4421.89784,True,False,Exact duplicate folded phases
OGLE-BLG-RRLYR-08177,BLG,RRc,0.28513325,5000.17936,,first overtone,eae24ef3cc14b85bd36b41d5db3b32a30f101e6fe426d4a8160dfe05c3fd2b57,photometry/OGLE-BLG-RRLYR-08177.dat,32784,1366,2830.14869,True,False,Exact duplicate folded phases
OGLE-BLG-RRLYR-08209,BLG,RRc,0.25811701,5000.03274,,first overtone,1a3051f4ef1ec1bcc43a813f3e9f9541b8407566492d712234fa79e8370889da,photometry/OGLE-BLG-RRLYR-08209.dat,43560,1815,4421.89693,True,False,Exact duplicate folded phases
OGLE-BLG-RRLYR-08223,BLG,RRab,0.6187316,5000.59757,,fundamental,fcc8ab37d895c9b8189bbb23827f67bf921d59754baa28c13ca286e03491cc40,photometry/OGLE-BLG-RRLYR-08223.dat,60768,2532,2883.1686,True,False,Exact duplicate folded phases
OGLE-BLG-RRLYR-08233,BLG,RRc,0.266885,5000.08984,,first overtone,8642f4259a6b02761bdbe076020733226cd2fce1a302e4b32c84bb71a77c539b,photometry/OGLE-BLG-RRLYR-08233.dat,28824,1201,2825.3566499999997,True,False,Exact duplicate folded phases
OGLE-BLG-RRLYR-08242,BLG,RRab,0.44719472,5000.34028,,fundamental,e4ff58b419374227b8601f1dd8b73cfe6ccb0acf5b2fa86e7f300ae4948052dc,photometry/OGLE-BLG-RRLYR-08242.dat,46632,1943,2830.2160200000003,True,False,Exact duplicate folded phases
OGLE-BLG-RRLYR-08257,BLG,RRc,0.26797289,5000.15776,,first overtone,415f60851c48dded363a3f8f8d657ddf953d5138967a131326c7251492f1dcd3,photometry/OGLE-BLG-RRLYR-08257.dat,22512,938,2830.2539199999997,True,False,Exact duplicate folded phases
OGLE-BLG-RRLYR-08262,BLG,RRab,0.54421,5000.34407,,fundamental,194e71e430a9db9667ffb8111d29f5ef1bd1772029445f582a1e38b5e251ca83,photometry/OGLE-BLG-RRLYR-08262.dat,28896,1204,2825.3566499999997,True,False,Exact duplicate folded phases
OGLE-BLG-RRLYR-08277,BLG,RRc,0.26124736,5000.15961,,first overtone,fe6d95bb805e2839f7936632173b963de32ff7c999eec00e22eaba968058afc3,photometry/OGLE-BLG-RRLYR-08277.dat,60672,2528,2883.1686,True,False,Exact duplicate folded phases
OGLE-BLG-RRLYR-08349,BLG,RRc,0.29708737,5000.23955,,first overtone,167d8616ffadd3e1340bc6c8c5364f3adaa0358269fcfab1a12763708d82e7b1,photometry/OGLE-BLG-RRLYR-08349.dat,43392,1808,4402.94221,True,False,Exact duplicate folded phases
OGLE-BLG-RRLYR-08402,BLG,RRab,0.7260345,5000.62287,,fundamental,7e34e7159bd9f52801f3d5547e3fad4fbaa6bb59a88fce17b7d8007765ab1571,photometry/OGLE-BLG-RRLYR-08402.dat,43320,1805,4402.94152,True,False,Exact duplicate folded phases
OGLE-BLG-RRLYR-08438,BLG,RRab,0.628836,5000.22209,,fundamental,eb365057c88418d2bb2efc306c8ef856e3bedc586a22afdf95e5260fdb6b07a5,photometry/OGLE-BLG-RRLYR-08438.dat,60768,2532,2883.1686,True,False,Exact duplicate folded phases
OGLE-BLG-RRLYR-08447,BLG,RRc,0.27066124,5000.00177,,first overtone,445ef4acb72b8ae2750be960779392c0c2c10dcdb6743454fdfa75814b5d6d24,photometry/OGLE-BLG-RRLYR-08447.dat,32832,1368,2830.14869,True,False,Exact duplicate folded phases
OGLE-BLG-RRLYR-08463,BLG,RRc,0.34095553,5000.24141,,first overtone,b04dc0da750b27d4b3303076f336c8959783803f4e53b16bf751c52fe66a9a3f,photometry/OGLE-BLG-RRLYR-08463.dat,44088,1837,4421.910180000001,True,False,Exact duplicate folded phases
OGLE-BLG-RRLYR-08530,BLG,RRab,0.60307719,5000.56425,,fundamental,083ca4e3217f456701d78ab5a46c50333ea0b6649b148cf84bb150735b6a6fee,photometry/OGLE-BLG-RRLYR-08530.dat,44136,1839,4402.94131,True,False,Exact duplicate folded phases
OGLE-BLG-RRLYR-08589,BLG,RRc,0.248352,5000.2189,,first overtone,337ccd45b76806b2d77cb6cbb3e360a2368e7f7c7a7ea126648c2742c5ab22a4,photometry/OGLE-BLG-RRLYR-08589.dat,34128,1422,2830.1138100000003,True,False,Exact duplicate folded phases
OGLE-BLG-RRLYR-08605,BLG,RRab,0.73354648,5000.16569,,fundamental,41e8fcd4016e5de7c300c61560af43d5cbb07b7676e04ae35856610fa7651078,photometry/OGLE-BLG-RRLYR-08605.dat,33384,1391,2848.9216000000006,True,False,Exact duplicate folded phases
OGLE-BLG-RRLYR-08698,BLG,RRc,0.2543925,5000.19713,,first overtone,e8088235f4ee6c0414fcea29bb46804a70f28f3602738d4161e5807c20f1d3b9,photometry/OGLE-BLG-RRLYR-08698.dat,34248,1427,2830.1138100000003,True,False,Exact duplicate folded phases
OGLE-BLG-RRLYR-08701,BLG,RRab,0.61639625,5000.27178,,fundamental,afa8df3c9b300787081c5e538d6000bd356f0ddc10b38e83c0202f53b4e42106,photometry/OGLE-BLG-RRLYR-08701.dat,32784,1366,2830.14869,True,False,Exact duplicate folded phases
OGLE-BLG-RRLYR-08706,BLG,RRab,0.68448422,5000.01656,,fundamental,4ba71c6eaeb8efe821b255ef016a8c29d2c0d1d59dfe6a4f98090e3f2a951942,photometry/OGLE-BLG-RRLYR-08706.dat,60720,2530,2883.1686,True,False,Exact duplicate folded phases
OGLE-BLG-RRLYR-08746,BLG,RRab,0.57061725,5000.01917,,fundamental,0e06acd89823cfb9d860da3634110e8b8fda0fe92736e1ee70953786892f39a0,photometry/OGLE-BLG-RRLYR-08746.dat,60360,2515,2883.1686,True,False,Exact duplicate folded phases
OGLE-BLG-RRLYR-08787,BLG,RRc,0.31911472,5000.0912,,first overtone,3a059981f7df9ac36739f6d386014a51c2da3a00ea0fec21f72d1604440c077d,photometry/OGLE-BLG-RRLYR-08787.dat,42408,1767,4421.90062,True,False,Exact duplicate folded phases
OGLE-BLG-RRLYR-08805,BLG,RRc,0.30857046,5000.28949,,first overtone,9ab9413d0a67847b36f4db6f746ddc47b1e24314a400e3710c41b57f40ce1832,photometry/OGLE-BLG-RRLYR-08805.dat,30480,1270,2830.1138100000003,True,False,Exact duplicate folded phases
OGLE-BLG-RRLYR-08893,BLG,RRc,0.262495,5000.12838,,first overtone,63435188ef8ca6e9a4e1ca8944aebbe16a14ed59319240309e4186a1d683362c,photometry/OGLE-BLG-RRLYR-08893.dat,10968,457,2826.13358,True,False,Exact duplicate folded phases
OGLE-BLG-RRLYR-08941,BLG,RRab,0.6353805,5000.4199,,fundamental,cce5d37a859cc64f9de510b0d04a24c20338e44458f94f52467be8fea1eaa5df,photometry/OGLE-BLG-RRLYR-08941.dat,40680,1695,4403.9652399999995,True,False,Exact duplicate folded phases
OGLE-BLG-RRLYR-08943,BLG,RRab,0.77138328,5000.14041,,fundamental,c70076e936f65e9f3aee2646d015eaeeffb7addca0bc72b9da3e8d1640c0832a,photometry/OGLE-BLG-RRLYR-08943.dat,27096,1129,4421.96991,True,False,Exact duplicate folded phases
OGLE-BLG-RRLYR-08990,BLG,RRab,0.5667305,5000.46831,,fundamental,90002763bdab819da355c5a058e7df0f3052eb7b72022190f04a56c4e8d81a9b,photometry/OGLE-BLG-RRLYR-08990.dat,28008,1167,2830.1138100000003,True,False,Exact duplicate folded phases
OGLE-BLG-RRLYR-09059,BLG,RRab,0.6009775,5000.32093,,fundamental,ed85f845d802f958f36ee3ee52d95e89690fc46f7283ece00d5ee091f7b7f433,photometry/OGLE-BLG-RRLYR-09059.dat,31440,1310,2828.29922,True,False,Exact duplicate folded phases
OGLE-BLG-RRLYR-09142,BLG,RRc,0.2453997,5000.17185,,first overtone,b4dd20d87233bce2ffe87b7638c9f69bf4e1acbeb6d0613e8367aaf566c94b4a,photometry/OGLE-BLG-RRLYR-09142.dat,34176,1424,2830.1138100000003,True,False,Exact duplicate folded phases
OGLE-BLG-RRLYR-09273,BLG,RRab,0.60098875,5000.35413,,fundamental,a419795c8165b48d2f8d2bcf7b00f5ecd610194ce334ed63f85a62cba5ecf027,photometry/OGLE-BLG-RRLYR-09273.dat,38928,1622,4402.91328,True,False,Exact duplicate folded phases
OGLE-BLG-RRLYR-09274,BLG,RRc,0.31513508,5000.11701,,first overtone,d328befbebacd57a5e7b4270dfa41af440521a91572d4dc6243ed2314dbf2838,photometry/OGLE-BLG-RRLYR-09274.dat,28512,1188,2825.3566499999997,True,False,Exact duplicate folded phases
OGLE-BLG-RRLYR-09347,BLG,RRc,0.2701796,5000.1525,,first overtone,7a9c2e37cc0a121bf983911ca666734ceb71ca8a7605dae03fb7703af43b99f3,photometry/OGLE-BLG-RRLYR-09347.dat,39024,1626,4403.836249999999,True,False,Exact duplicate folded phases
OGLE-BLG-RRLYR-09395,BLG,RRc,0.28279125,5000.04263,,first overtone,7077fa74a377fc4483d52d1cbd9bcc86e523eac7089c4e6571bec2bf3a3f6826,photometry/OGLE-BLG-RRLYR-09395.dat,34272,1428,2830.1138100000003,True,False,Exact duplicate folded phases
OGLE-BLG-RRLYR-09426,BLG,RRc,0.223387,5000.13833,,first overtone,c4e5e7799a2cb5ad7ab3881c685d65faa4caedba34b6efd4f093dcd2fd632c4c,photometry/OGLE-BLG-RRLYR-09426.dat,31152,1298,2848.9152599999998,True,False,Exact duplicate folded phases
OGLE-BLG-RRLYR-09559,BLG,RRab,0.65653328,5000.29495,,fundamental,3633e541fa95db783212f9c61c586acee9248ef1cf4a8a117f6658592c3beac7,photometry/OGLE-BLG-RRLYR-09559.dat,32232,1343,4412.79746,True,False,Exact duplicate folded phases
OGLE-BLG-RRLYR-09580,BLG,RRab,0.54196976,5000.21781,,fundamental,cec7b76e65c460c72fa0317fb5ad5e7a11c89cdbea9da05ba2907b3602f2be40,photometry/OGLE-BLG-RRLYR-09580.dat,31248,1302,2848.9152599999998,True,False,Exact duplicate folded phases
OGLE-BLG-RRLYR-09611,BLG,RRc,0.34050628,5000.14816,,first overtone,14b4a7a2c3138192a186494fc4982e460df9aa6c3232af8752032b80d5d4c483,photometry/OGLE-BLG-RRLYR-09611.dat,14688,612,2110.0350799999997,True,False,Exact duplicate folded phases
OGLE-BLG-RRLYR-09624,BLG,RRab,0.55472525,5000.19284,,fundamental,b3e51198394877f711fdcba6ab2da0324a2a2be896af7f8ca3d19f45d3ff2d0c,photometry/OGLE-BLG-RRLYR-09624.dat,25944,1081,2825.35631,True,False,Exact duplicate folded phases
OGLE-BLG-RRLYR-09699,BLG,RRab,0.6178112,5000.44898,,fundamental,4b75751a692f3c913540e548682e16d15d926e584e3658e2d7f517534f4020b9,photometry/OGLE-BLG-RRLYR-09699.dat,25560,1065,2825.35631,True,False,Exact duplicate folded phases
OGLE-BLG-RRLYR-09757,BLG,RRab,0.52436348,5000.16833,,fundamental,42c33ca234ffed032291fb7cf46c7d3e61df2073871dc8fc0850d6653a301c00,photometry/OGLE-BLG-RRLYR-09757.dat,40344,1681,4423.94181,True,False,Exact duplicate folded phases
OGLE-BLG-RRLYR-09827,BLG,RRab,0.53410625,5000.01645,,fundamental,c0b3be0505079452391ac87374865fa9a633e8cb9506ea8434c4190ac374c129,photometry/OGLE-BLG-RRLYR-09827.dat,38808,1617,4423.805579999999,True,False,Exact duplicate folded phases
OGLE-BLG-RRLYR-09857,BLG,RRab,0.614222,5000.54389,,fundamental,a1d4f8d1d0c895b5067865a162378b5170945dd4e387b1704b6dfc27be7a52cc,photometry/OGLE-BLG-RRLYR-09857.dat,52896,2204,2830.18481,True,False,Exact duplicate folded phases
OGLE-BLG-RRLYR-09911,BLG,RRab,0.5799415,5000.50584,,fundamental,c996e017bf784fc5d659a90f24893608c2ec3cf5f71740578fab1c9e3a981774,photometry/OGLE-BLG-RRLYR-09911.dat,38328,1597,4423.80542,True,False,Exact duplicate folded phases
OGLE-BLG-RRLYR-09920,BLG,RRc,0.327047,5000.02249,,first overtone,e0cd07412fe4d36c02324be76cee02fbcd96e36b66668263cf8ed2ee9cce3d9f,photometry/OGLE-BLG-RRLYR-09920.dat,18888,787,2830.1808600000004,True,False,Exact duplicate folded phases
OGLE-BLG-RRLYR-09944,BLG,RRc,0.3268652,5000.16544,,first overtone,1b219d53962d484c6e8f86565b538964636a2a6cb69366468be5e1ad2b2a89c1,photometry/OGLE-BLG-RRLYR-09944.dat,39336,1639,4423.943050000001,True,False,Exact duplicate folded phases
OGLE-BLG-RRLYR-10029,BLG,RRab,0.61004065,5000.26999,,fundamental,4dc381661862632dbbb4bca87051195b1a0909b855da34d8416c642dc20c0729,photometry/OGLE-BLG-RRLYR-10029.dat,38856,1619,4423.80506,True,False,Exact duplicate folded phases
OGLE-BLG-RRLYR-10062,BLG,RRab,0.5093,5000.25197,,fundamental,4c5c2b70dad819de87f5185d345a69ac34dde85cc363ebc79cdae532f5246ce1,photometry/OGLE-BLG-RRLYR-10062.dat,12912,538,4420.894329999999,True,False,Exact duplicate folded phases
OGLE-BLG-RRLYR-10069,BLG,RRab,0.6431174,5000.37402,,fundamental,e89c694e5d2e72521fcca7faadc3826b02203a3cd0f01ac7428d9d4f2f4434b1,photometry/OGLE-BLG-RRLYR-10069.dat,33600,1400,4423.94614,True,False,Exact duplicate folded phases
OGLE-BLG-RRLYR-10213,BLG,RRc,0.2959795,5000.03586,,first overtone,4f4786dff65e44580268075f1fce9f39da75c7ae7b6b4ee9eba2e3562570a731,photometry/OGLE-BLG-RRLYR-10213.dat,17784,741,2827.33645,True,False,Exact duplicate folded phases
OGLE-BLG-RRLYR-10511,BLG,RRc,0.3734268,5000.13088,,first overtone,28b53e1311ee650549c56edce1a9feab4ce1a18aa480d28860d4a50552b28fec,photometry/OGLE-BLG-RRLYR-10511.dat,31488,1312,2828.29922,True,False,Exact duplicate folded phases
